Current residence,Total Population,,State of birth,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,,Current residence,State of birth (continued),,,,,,,,,
,,,Alabama,,Alaska,,Arizona,,Arkansas,,,California,,Colorado,,Connecticut,,Delaware,,District of Columbia ,,,Florida,,Georgia,,Hawaii,,Idaho,,Illinois,,,Indiana,,Iowa,,Kansas,,Kentucky,,Louisiana,,,Maine,,Maryland,,Massachusetts,,Michigan,,Minnesota,,,Mississippi,,Missouri,,Montana,,Nebraska,,Nevada,,,New Hampshire,,New Jersey,,New Mexico,,New York,,North Carolina,,,North Dakota,,Ohio,,Oklahoma,,Oregon,,Pennsylvania,,,Rhode Island,,South Carolina,,South Dakota,,Tennessee,,Texas,,,Utah,,Vermont,,Virginia,,Washington,,West Virginia,,,Wisconsin,,Wyoming,,Puerto Rico,,American Samoa,,Guam,,,Northern Marianas Islands,,U.S. Virgin Islands,,Other U.S. Island Areas3,,Foreign Country4,,,
,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,"11,658,609",*****,"59,122","+/- 3,789","5,549","+/- 1,463","20,486","+/- 3,046","16,279","+/- 2,564",Ohio,"104,740","+/- 6,167","20,222","+/- 2,318","20,736","+/- 2,158","5,406","+/- 1,654","11,615","+/- 1,998",Ohio,"72,876","+/- 5,388","51,018","+/- 4,537","8,940","+/- 1,718","3,870","+/- 1,135","116,473","+/- 5,564",Ohio,"143,384","+/- 7,927","18,927","+/- 2,601","17,336","+/- 2,154","205,006","+/- 8,496","15,531","+/- 2,066",Ohio,"8,761","+/- 1,800","33,472","+/- 3,206","30,477","+/- 3,203","160,525","+/- 6,040","19,290","+/- 2,341",Ohio,"26,591","+/- 2,989","34,934","+/- 2,881","3,153",+/- 923,"10,785","+/- 1,657","6,261","+/- 1,446",Ohio,"5,336","+/- 1,622","47,896","+/- 3,833","6,748","+/- 1,490","139,465","+/- 6,555","46,944","+/- 3,632",Ohio,"6,011","+/- 1,220","8,717,870","+/- 26,931","16,125","+/- 1,964","8,408","+/- 1,637","239,606","+/- 7,945",Ohio,"7,861","+/- 1,775","24,678","+/- 2,601","4,291",+/- 988,"50,312","+/- 3,606","79,565","+/- 6,162",Ohio,"7,387","+/- 1,675","3,536",+/- 932,"59,920","+/- 4,441","17,957","+/- 1,856","252,358","+/- 7,912",Ohio,"32,504","+/- 3,540","3,204",+/- 746,"40,579","+/- 4,671",317,+/- 438,"1,016",+/- 592,Ohio,0,+/- 193,468,+/- 381,0,+/- 193,"586,482","+/- 18,520",,
Oklahoma,"3,930,864",*****,"12,772","+/- 2,163","6,671","+/- 1,282","23,718","+/- 2,579","101,006","+/- 4,027",Oklahoma,"164,207","+/- 6,100","32,235","+/- 2,555","4,447",+/- 860,"1,041",+/- 429,"2,327",+/- 711,Oklahoma,"25,494","+/- 2,922","17,866","+/- 2,988","5,581","+/- 1,403","5,123","+/- 1,069","45,490","+/- 2,942",Oklahoma,"18,533","+/- 2,132","19,981","+/- 1,952","100,155","+/- 5,195","10,477","+/- 1,590","24,631","+/- 2,396",Oklahoma,"3,090",+/- 710,"5,959","+/- 1,039","9,606","+/- 1,642","22,435","+/- 2,301","12,316","+/- 1,732",Oklahoma,"12,380","+/- 1,951","64,297","+/- 3,609","4,262","+/- 1,072","15,494","+/- 2,151","6,326","+/- 1,556",Oklahoma,"1,198",+/- 419,"12,530","+/- 1,929","28,485","+/- 2,856","28,165","+/- 2,723","15,050","+/- 1,880",Oklahoma,"3,866",+/- 797,"28,265","+/- 2,853","2,406,909","+/- 15,655","9,679","+/- 1,621","18,945","+/- 2,232",Oklahoma,"1,581",+/- 656,"7,213","+/- 1,306","6,382","+/- 1,399","14,538","+/- 1,950","252,102","+/- 8,388",Oklahoma,"7,370","+/- 1,387",847,+/- 408,"12,788","+/- 1,722","15,506","+/- 2,169","5,318","+/- 1,040",Oklahoma,"10,810","+/- 1,551","4,060","+/- 1,098","2,501",+/- 719,334,+/- 251,751,+/- 388,Oklahoma,187,+/- 180,69,+/- 113,45,+/- 74,"257,450","+/- 7,784",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oregon,"4,142,776",*****,"6,711","+/- 1,673","17,634","+/- 2,321","36,801","+/- 3,909","11,812","+/- 1,775",Oregon,"571,952","+/- 15,637","35,212","+/- 2,965","9,842","+/- 1,687","1,707",+/- 659,"5,401","+/- 1,194",Oregon,"21,218","+/- 2,651","11,515","+/- 2,052","22,042","+/- 3,394","51,141","+/- 3,622","57,696","+/- 4,585",Oregon,"21,571","+/- 2,779","23,951","+/- 2,476","23,540","+/- 3,173","7,088","+/- 1,671","8,308","+/- 1,327",Oregon,"4,660","+/- 1,505","11,635","+/- 1,752","24,498","+/- 3,069","39,492","+/- 3,400","37,275","+/- 3,193",Oregon,"5,862","+/- 1,437","27,219","+/- 3,268","28,982","+/- 3,255","22,712","+/- 2,083","24,165","+/- 2,884",Oregon,"3,347",+/- 898,"23,206","+/- 2,678","14,313","+/- 2,229","54,002","+/- 3,755","10,609","+/- 1,944",Oregon,"15,128","+/- 2,144","41,288","+/- 3,481","25,223","+/- 2,601","1,907,372","+/- 22,965","30,197","+/- 2,919",Oregon,"3,444","+/- 1,017","5,219","+/- 1,441","11,978","+/- 1,774","8,749","+/- 1,709","54,883","+/- 4,599",Oregon,"29,797","+/- 3,279","2,593","+/- 1,050","14,688","+/- 1,791","206,242","+/- 8,695","4,187","+/- 1,321",Oregon,"30,611","+/- 3,089","9,842","+/- 1,799","2,578","+/- 1,040","1,323","+/- 1,253","3,014","+/- 1,048",Oregon,"2,849","+/- 2,079",151,+/- 186,0,+/- 207,"454,301","+/- 12,262",,
Pennsylvania,"12,805,537",*****,"17,293","+/- 2,316","4,934","+/- 1,248","13,201","+/- 1,909","7,139","+/- 1,750",Pennsylvania,"90,239","+/- 6,002","16,775","+/- 2,182","42,814","+/- 3,007","53,850","+/- 3,737","30,696","+/- 2,789",Pennsylvania,"67,648","+/- 4,377","34,214","+/- 3,563","6,294","+/- 1,197","2,577",+/- 851,"55,663","+/- 3,295",Pennsylvania,"32,815","+/- 2,673","12,074","+/- 1,722","12,728","+/- 2,032","17,398","+/- 2,100","13,747","+/- 1,869",Pennsylvania,"11,687","+/- 1,697","201,857","+/- 8,191","59,577","+/- 3,981","44,437","+/- 3,265","15,870","+/- 1,798",Pennsylvania,"10,027","+/- 1,660","19,718","+/- 2,543","4,139","+/- 1,017","7,459","+/- 1,527","5,182","+/- 1,672",Pennsylvania,"8,002","+/- 1,372","421,646","+/- 13,439","6,710","+/- 1,382","541,551","+/- 14,509","58,053","+/- 3,950",Pennsylvania,"3,319",+/- 782,"150,889","+/- 5,811","9,824","+/- 1,451","8,719","+/- 1,788","9,247,325","+/- 27,381",Pennsylvania,"10,543","+/- 1,695","31,844","+/- 3,011","3,339",+/- 961,"15,525","+/- 2,021","57,358","+/- 3,730",Pennsylvania,"6,979","+/- 1,763","8,330","+/- 1,615","85,217","+/- 5,486","15,920","+/- 1,707","57,013","+/- 3,517",Pennsylvania,"15,574","+/- 1,914","3,213",+/- 922,"146,111","+/- 10,108",157,+/- 186,"1,435",+/- 617,Pennsylvania,44,+/- 73,"1,885",+/- 818,0,+/- 179,"976,960","+/- 19,748",,
Rhode Island,"1,059,639",*****,453,+/- 388,240,+/- 217,561,+/- 364,731,+/- 785,Rhode Island,"12,893","+/- 1,874","1,317",+/- 609,"26,826","+/- 3,214",510,+/- 285,"2,800","+/- 1,011",Rhode Island,"6,704","+/- 1,675","3,376","+/- 1,022","1,668",+/- 974,150,+/- 165,"4,303","+/- 1,048",Rhode Island,"2,073",+/- 956,856,+/- 445,"1,043",+/- 570,"1,361","+/- 1,015",636,+/- 357,Rhode Island,"4,449","+/- 1,022","3,476",+/- 894,"108,157","+/- 7,023","4,344","+/- 1,082","1,437",+/- 620,Rhode Island,888,+/- 486,"1,634",+/- 735,245,+/- 238,868,+/- 530,200,+/- 276,Rhode Island,"4,316",+/- 978,"12,497","+/- 2,108",602,+/- 362,"46,047","+/- 3,863","4,358","+/- 1,455",Rhode Island,596,+/- 483,"5,483","+/- 1,321",609,+/- 357,631,+/- 475,"9,705","+/- 1,730",Rhode Island,"588,520","+/- 10,072","1,544",+/- 484,"1,130",+/- 864,997,+/- 406,"4,957","+/- 1,204",Rhode Island,287,+/- 290,"3,271","+/- 1,237","5,567","+/- 1,359","3,143","+/- 1,245",832,+/- 469,Rhode Island,"1,690",+/- 641,24,+/- 39,"10,977","+/- 1,729",0,+/- 217,0,+/- 217,Rhode Island,0,+/- 217,99,+/- 162,0,+/- 217,"157,558","+/- 7,287",,
South Carolina,"5,024,369",*****,"31,907","+/- 3,868","4,443","+/- 1,329","8,678","+/- 1,706","9,393","+/- 1,966",South Carolina,"69,787","+/- 6,207","10,880","+/- 1,943","37,109","+/- 4,593","5,038","+/- 1,273","18,149","+/- 2,280",South Carolina,"97,372","+/- 7,011","171,480","+/- 6,894","7,449","+/- 3,424","4,260","+/- 1,334","47,570","+/- 4,179",South Carolina,"36,722","+/- 3,558","9,096","+/- 1,351","9,717","+/- 1,800","25,567","+/- 2,730","17,202","+/- 2,323",South Carolina,"9,375","+/- 1,552","44,069","+/- 4,163","40,261","+/- 4,490","61,448","+/- 6,228","12,009","+/- 1,848",South Carolina,"12,444","+/- 1,572","21,471","+/- 3,016","2,262",+/- 799,"5,586","+/- 1,228","3,443","+/- 1,332",South Carolina,"7,714","+/- 2,019","92,255","+/- 7,646","4,701","+/- 1,451","213,711","+/- 8,897","266,486","+/- 10,379",South Carolina,"3,689","+/- 1,066","97,177","+/- 6,454","10,193","+/- 2,769","3,908","+/- 1,009","115,236","+/- 6,267",South Carolina,"9,504","+/- 2,051","2,821,764","+/- 21,715","4,006","+/- 1,167","39,629","+/- 3,906","46,618","+/- 4,216",South Carolina,"3,690","+/- 1,092","3,546",+/- 948,"78,305","+/- 3,979","12,647","+/- 2,479","38,279","+/- 3,886",South Carolina,"17,861","+/- 2,854","2,633",+/- 820,"11,730","+/- 2,203",232,+/- 375,"1,132",+/- 547,South Carolina,223,+/- 282,81,+/- 102,76,+/- 136,"283,156","+/- 8,768",,
South Dakota,"869,666",*****,787,+/- 526,"1,773",+/- 683,"3,608","+/- 1,246",967,+/- 704,South Dakota,"21,705","+/- 2,907","9,245","+/- 1,543","1,392",+/- 693,231,+/- 194,"1,150",+/- 562,South Dakota,"3,235","+/- 1,159","1,644",+/- 687,728,+/- 419,"1,854",+/- 722,"9,038","+/- 1,710",South Dakota,"1,935",+/- 727,"34,539","+/- 3,020","5,455","+/- 1,115",579,+/- 322,740,+/- 411,South Dakota,279,+/- 180,"1,131",+/- 482,"1,247",+/- 502,"5,316","+/- 1,671","50,035","+/- 3,526",South Dakota,"1,009",+/- 734,"3,705","+/- 1,054","4,973","+/- 1,288","22,503","+/- 2,641","1,379",+/- 555,South Dakota,141,+/- 139,"1,840",+/- 845,"1,702",+/- 608,"4,743","+/- 1,168","1,738",+/- 692,South Dakota,"22,420","+/- 2,261","3,315","+/- 1,025","1,796",+/- 646,"2,133",+/- 724,"3,281",+/- 893,South Dakota,33,+/- 55,"2,194",+/- 916,"564,083","+/- 6,697","1,357",+/- 773,"7,349","+/- 1,343",South Dakota,"2,617",+/- 985,305,+/- 310,"1,850",+/- 740,"5,643","+/- 1,440",360,+/- 302,South Dakota,"5,356","+/- 1,109","6,529","+/- 1,340","1,520",+/- 919,0,+/- 163,212,+/- 200,South Dakota,0,+/- 163,0,+/- 163,0,+/- 163,"34,967","+/- 3,418",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,"6,715,984",*****,"113,866","+/- 6,090","5,885","+/- 1,529","18,196","+/- 3,009","54,857","+/- 6,045",Tennessee,"116,265","+/- 6,864","15,287","+/- 2,290","16,496","+/- 2,834","4,196","+/- 1,085","9,170","+/- 1,499",Tennessee,"133,435","+/- 8,011","122,422","+/- 5,977","6,950","+/- 1,607","4,595","+/- 1,427","150,348","+/- 7,970",Tennessee,"89,164","+/- 6,471","18,445","+/- 2,610","17,151","+/- 2,464","143,345","+/- 7,435","47,249","+/- 4,943",Tennessee,"6,536","+/- 1,561","33,623","+/- 3,455","25,349","+/- 2,858","127,563","+/- 7,585","15,718","+/- 2,158",Tennessee,"119,565","+/- 6,725","56,927","+/- 4,986","2,505",+/- 832,"7,596","+/- 1,463","3,666",+/- 992,Tennessee,"5,936","+/- 1,161","40,320","+/- 4,578","7,772","+/- 1,440","104,088","+/- 6,079","78,133","+/- 5,415",Tennessee,"3,080",+/- 993,"135,064","+/- 8,231","22,636","+/- 2,901","7,257","+/- 1,446","69,482","+/- 4,477",Tennessee,"5,756","+/- 1,894","33,709","+/- 3,424","6,321","+/- 1,681","4,011,408","+/- 27,672","102,059","+/- 5,793",Tennessee,"7,108","+/- 1,571","3,347",+/- 880,"98,568","+/- 6,041","20,871","+/- 2,401","33,041","+/- 3,535",Tennessee,"26,672","+/- 4,242","2,862",+/- 922,"9,311","+/- 2,086","1,091",+/- 834,"1,014",+/- 701,Tennessee,0,+/- 208,212,+/- 250,0,+/- 208,"392,496","+/- 12,021",,
Texas,"28,304,596",*****,"103,603","+/- 7,403","27,939","+/- 3,993","108,077","+/- 8,066","173,465","+/- 8,496",Texas,"755,779","+/- 18,450","141,730","+/- 10,216","45,731","+/- 4,701","13,671","+/- 2,380","27,385","+/- 3,263",Texas,"221,060","+/- 10,807","126,160","+/- 7,184","37,273","+/- 4,235","23,372","+/- 2,914","367,706","+/- 11,620",Texas,"139,074","+/- 7,266","84,850","+/- 5,969","148,936","+/- 8,319","70,072","+/- 6,009","525,043","+/- 18,538",Texas,"40,876","+/- 4,412","66,339","+/- 4,968","74,788","+/- 5,799","215,714","+/- 9,691","85,696","+/- 5,847",Texas,"127,930","+/- 8,831","170,294","+/- 7,810","20,384","+/- 3,229","60,176","+/- 5,120","32,395","+/- 4,271",Texas,"12,608","+/- 2,338","116,209","+/- 7,780","160,802","+/- 9,294","297,642","+/- 11,186","105,249","+/- 7,871",Texas,"18,663","+/- 2,821","210,898","+/- 11,050","323,659","+/- 11,933","44,054","+/- 4,770","176,783","+/- 8,926",Texas,"14,137","+/- 3,157","56,217","+/- 5,288","21,409","+/- 2,720","114,754","+/- 7,982","16,884,832","+/- 65,089",Texas,"49,910","+/- 5,439","7,121","+/- 2,203","114,813","+/- 8,523","91,431","+/- 5,857","33,427","+/- 3,468",Texas,"95,218","+/- 6,073","23,552","+/- 3,141","85,334","+/- 8,261","1,311",+/- 678,"10,770","+/- 2,513",Texas,"1,005",+/- 763,"6,584","+/- 3,302",0,+/- 225,"5,190,686","+/- 41,938",,
Utah,"3,101,833",*****,"4,145","+/- 1,099","5,773","+/- 1,447","43,629","+/- 4,188","3,492",+/- 924,Utah,"232,378","+/- 10,894","39,655","+/- 4,615","4,885","+/- 1,402",778,+/- 581,"3,713","+/- 1,028",Utah,"12,655","+/- 1,970","10,545","+/- 2,218","10,872","+/- 1,993","80,415","+/- 4,294","22,042","+/- 2,645",Utah,"11,829","+/- 2,038","10,410","+/- 1,703","9,582","+/- 2,015","5,861","+/- 1,412","4,082","+/- 1,190",Utah,"2,885","+/- 1,006","7,199","+/- 1,232","8,625","+/- 1,622","15,772","+/- 1,726","9,439","+/- 1,723",Utah,"2,853",+/- 716,"11,711","+/- 1,905","13,695","+/- 1,834","8,462","+/- 1,597","29,649","+/- 3,500",Utah,"2,679",+/- 786,"8,850","+/- 1,632","17,898","+/- 2,119","23,944","+/- 3,073","6,263","+/- 1,747",Utah,"3,866",+/- 739,"15,371","+/- 2,243","8,431","+/- 1,590","20,581","+/- 2,602","16,020","+/- 2,117",Utah,"1,803",+/- 657,"3,837",+/- 877,"3,663",+/- 866,"4,389","+/- 1,202","40,334","+/- 4,061",Utah,"1,919,568","+/- 14,185","1,253",+/- 522,"11,916","+/- 1,627","34,020","+/- 3,353","2,056",+/- 665,Utah,"8,254","+/- 1,490","18,128","+/- 2,435","3,688","+/- 2,645","1,233",+/- 896,"1,394",+/- 937,Utah,0,+/- 192,27,+/- 46,0,+/- 192,"295,336","+/- 7,694",,
Vermont,"623,657",*****,749,+/- 305,626,+/- 350,"1,072",+/- 441,395,+/- 224,Vermont,"8,804","+/- 1,305","1,564",+/- 444,"22,601","+/- 2,177",537,+/- 340,"1,248",+/- 440,Vermont,"5,949","+/- 1,364","2,019",+/- 692,409,+/- 265,479,+/- 284,"7,473","+/- 2,481",Vermont,"1,038",+/- 427,800,+/- 368,776,+/- 319,693,+/- 334,839,+/- 369,Vermont,"6,947","+/- 1,046","3,396",+/- 761,"41,919","+/- 2,508","3,673",+/- 773,"1,202",+/- 376,Vermont,855,+/- 417,"1,472",+/- 525,570,+/- 356,"1,142",+/- 614,376,+/- 276,Vermont,"37,508","+/- 2,829","16,016","+/- 1,732",503,+/- 297,"50,680","+/- 2,962","2,037",+/- 642,Vermont,350,+/- 263,"6,607",+/- 980,"1,075",+/- 452,757,+/- 325,"12,299","+/- 1,689",Vermont,"4,059",+/- 753,833,+/- 395,414,+/- 263,"1,634",+/- 538,"4,391",+/- 988,Vermont,"1,057",+/- 519,"321,612","+/- 5,614","3,919",+/- 723,"1,048",+/- 364,459,+/- 320,Vermont,"2,185",+/- 631,878,+/- 470,446,+/- 259,0,+/- 157,47,+/- 60,Vermont,0,+/- 157,0,+/- 157,0,+/- 157,"33,220","+/- 2,544",,
Virginia,"8,470,020",*****,"37,460","+/- 3,592","7,209","+/- 1,352","18,987","+/- 2,643","14,617","+/- 2,098",Virginia,"175,009","+/- 6,892","29,374","+/- 2,796","45,812","+/- 3,383","16,310","+/- 2,507","172,167","+/- 7,710",Virginia,"124,401","+/- 6,324","68,058","+/- 5,135","21,108","+/- 2,428","7,035","+/- 1,634","84,903","+/- 5,442",Virginia,"42,207","+/- 3,491","21,096","+/- 3,089","18,891","+/- 2,040","49,660","+/- 5,026","30,377","+/- 2,936",Virginia,"15,818","+/- 1,879","200,827","+/- 9,456","83,253","+/- 4,693","76,428","+/- 5,138","24,399","+/- 2,880",Virginia,"19,437","+/- 2,348","35,579","+/- 3,265","6,371","+/- 1,454","11,310","+/- 1,607","6,748","+/- 1,099",Virginia,"11,612","+/- 1,551","139,260","+/- 6,082","11,828","+/- 2,009","335,339","+/- 11,509","234,617","+/- 9,786",Virginia,"7,252","+/- 1,776","124,216","+/- 6,551","21,753","+/- 2,586","9,938","+/- 1,485","243,200","+/- 8,498",Virginia,"13,875","+/- 2,017","55,611","+/- 4,141","6,024","+/- 1,518","84,251","+/- 5,290","112,622","+/- 6,232",Virginia,"11,814","+/- 1,833","9,511","+/- 1,651","4,166,513","+/- 25,984","34,622","+/- 3,070","115,086","+/- 5,649",Virginia,"28,024","+/- 2,587","2,448",+/- 663,"32,039","+/- 4,819",222,+/- 272,"3,690","+/- 1,158",Virginia,328,+/- 403,"1,914","+/- 1,218",0,+/- 204,"1,187,560","+/- 16,375",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,"7,405,743",*****,"15,251","+/- 2,250","44,190","+/- 3,415","56,431","+/- 4,458","19,532","+/- 2,808",Washington,"621,878","+/- 13,613","65,741","+/- 4,763","21,272","+/- 2,934","4,291","+/- 1,178","12,964","+/- 1,724",Washington,"50,577","+/- 3,822","28,796","+/- 3,204","44,389","+/- 3,990","98,923","+/- 5,379","101,602","+/- 5,655",Washington,"32,814","+/- 3,122","37,544","+/- 2,926","38,094","+/- 3,002","13,533","+/- 2,007","28,774","+/- 3,243",Washington,"9,506","+/- 2,392","24,896","+/- 2,583","37,159","+/- 3,553","75,048","+/- 5,359","66,690","+/- 4,545",Washington,"12,753","+/- 2,031","42,340","+/- 3,731","72,316","+/- 4,963","27,788","+/- 2,607","29,232","+/- 3,643",Washington,"6,686","+/- 1,240","35,101","+/- 3,480","19,421","+/- 2,376","102,779","+/- 5,191","26,580","+/- 3,277",Washington,"35,325","+/- 2,848","62,644","+/- 3,933","33,747","+/- 3,089","283,072","+/- 9,077","55,070","+/- 4,011",Washington,"5,531","+/- 1,163","12,887","+/- 1,979","20,437","+/- 2,425","22,953","+/- 3,331","117,706","+/- 6,714",Washington,"52,630","+/- 4,643","3,462",+/- 957,"37,356","+/- 3,497","3,472,323","+/- 24,131","9,596","+/- 1,855",Washington,"44,099","+/- 3,845","15,621","+/- 2,272","6,916","+/- 1,968","5,123","+/- 1,498","12,033","+/- 2,039",Washington,"2,807","+/- 2,002",496,+/- 352,0,+/- 204,"1,169,018","+/- 17,345",,
West Virginia,"1,815,857",*****,"3,734","+/- 1,303",997,+/- 556,"3,111","+/- 1,138",863,+/- 455,West Virginia,"10,637","+/- 2,353","2,840","+/- 1,081","2,462",+/- 766,"2,339",+/- 817,"11,416","+/- 2,258",West Virginia,"16,002","+/- 2,528","6,113","+/- 1,463","1,203",+/- 589,497,+/- 452,"9,062","+/- 1,372",West Virginia,"5,634","+/- 1,335","1,620",+/- 777,"2,228",+/- 764,"20,766","+/- 2,561","1,988",+/- 785,West Virginia,"1,006",+/- 508,"81,428","+/- 4,310","3,543",+/- 935,"11,618","+/- 2,343","2,111",+/- 721,West Virginia,"1,718",+/- 760,"2,825",+/- 982,661,+/- 453,310,+/- 216,"1,660",+/- 808,West Virginia,943,+/- 463,"11,949","+/- 2,076",966,+/- 476,"18,122","+/- 2,733","14,247","+/- 2,413",West Virginia,683,+/- 390,"85,520","+/- 5,067","1,957",+/- 572,942,+/- 515,"46,107","+/- 4,472",West Virginia,711,+/- 402,"5,893","+/- 1,690",581,+/- 324,"5,820","+/- 1,378","7,686","+/- 1,704",West Virginia,"1,179",+/- 818,838,+/- 427,"83,181","+/- 5,091","3,771","+/- 1,101","1,271,115","+/- 12,389",West Virginia,"2,858","+/- 1,082",737,+/- 552,"1,600",+/- 753,91,+/- 145,298,+/- 255,West Virginia,0,+/- 200,50,+/- 88,0,+/- 200,"37,620","+/- 3,476",,
Wisconsin,"5,795,483",*****,"10,264","+/- 1,701","3,897",+/- 870,"13,213","+/- 2,191","13,226","+/- 1,756",Wisconsin,"67,068","+/- 4,086","16,311","+/- 1,945","5,930","+/- 1,174","2,075",+/- 843,"3,221",+/- 976,Wisconsin,"22,840","+/- 2,978","8,983","+/- 1,264","4,093","+/- 1,076","2,310",+/- 645,"343,188","+/- 7,655",Wisconsin,"38,151","+/- 2,893","65,834","+/- 3,829","12,102","+/- 1,496","10,485","+/- 1,779","8,969","+/- 1,546",Wisconsin,"3,983",+/- 918,"7,026","+/- 1,064","12,213","+/- 1,515","99,970","+/- 5,242","208,196","+/- 6,250",Wisconsin,"26,142","+/- 2,851","19,814","+/- 2,122","4,819",+/- 894,"10,115","+/- 1,324","4,025","+/- 1,117",Wisconsin,"1,439",+/- 492,"13,498","+/- 1,783","5,301","+/- 1,317","36,106","+/- 2,807","10,572","+/- 1,476",Wisconsin,"12,604","+/- 2,167","34,607","+/- 2,670","6,221","+/- 1,127","5,235",+/- 950,"27,468","+/- 2,547",Wisconsin,"1,775",+/- 739,"4,045","+/- 1,040","12,875","+/- 1,672","14,543","+/- 1,987","41,893","+/- 3,061",Wisconsin,"5,208","+/- 1,211","1,468",+/- 584,"13,625","+/- 2,102","16,430","+/- 2,241","5,012","+/- 1,074",Wisconsin,"4,136,748","+/- 16,146","2,893",+/- 947,"20,181","+/- 3,005",93,+/- 156,282,+/- 169,Wisconsin,0,+/- 151,327,+/- 246,0,+/- 151,"316,571","+/- 9,460",,
Wyoming,"579,315",*****,"1,598",+/- 584,"1,235",+/- 536,"5,514","+/- 1,333","1,101",+/- 617,Wyoming,"29,803","+/- 3,145","32,674","+/- 3,637","2,310",+/- 891,893,+/- 597,647,+/- 346,Wyoming,"3,803","+/- 1,043","3,149",+/- 908,493,+/- 286,"10,480","+/- 1,990","8,076","+/- 1,507",Wyoming,"3,443",+/- 941,"4,694",+/- 963,"5,133","+/- 1,095","1,087",+/- 532,"2,106",+/- 781,Wyoming,839,+/- 593,"1,527",+/- 548,"2,753","+/- 1,097","8,856","+/- 1,914","8,425","+/- 1,510",Wyoming,928,+/- 533,"4,192","+/- 1,112","15,480","+/- 2,436","21,300","+/- 3,021","3,756","+/- 1,297",Wyoming,945,+/- 568,"3,219","+/- 1,071","4,871","+/- 1,465","8,468","+/- 1,734","1,432",+/- 736,Wyoming,"6,670","+/- 1,825","7,635","+/- 1,629","4,981","+/- 1,693","5,759","+/- 1,476","5,887","+/- 1,373",Wyoming,308,+/- 256,922,+/- 528,"14,695","+/- 2,342","1,227",+/- 495,"10,846","+/- 2,023",Wyoming,"25,460","+/- 3,969",267,+/- 190,"2,980",+/- 932,"7,485","+/- 1,444",696,+/- 395,Wyoming,"5,337","+/- 1,044","249,019","+/- 7,547",157,+/- 159,0,+/- 201,104,+/- 103,Wyoming,0,+/- 201,0,+/- 201,0,+/- 201,"23,650","+/- 2,963",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
